4.119400000E+2	2.834500000E+2	5.397300000E+2	8.589200000E+3	7.139000000E+2	7.248300000E+3
4.120200000E+2	3.378800000E+2	5.398400000E+2	8.835200000E+3	7.140700000E+2	7.333800000E+3
4.121000000E+2	2.246600000E+2	5.399500000E+2	8.787900000E+3	7.142400000E+2	7.671000000E+3
4.121800000E+2	2.595000000E+2	5.400600000E+2	8.690900000E+3	7.144100000E+2	7.338500000E+3
4.122600000E+2	2.725600000E+2	5.401700000E+2	8.660200000E+3	7.145700000E+2	7.317200000E+3
4.123400000E+2	3.770700000E+2	5.402800000E+2	8.679100000E+3	7.147400000E+2	7.378900000E+3
4.124200000E+2	2.159600000E+2	5.403900000E+2	8.660200000E+3	7.149100000E+2	7.507100000E+3
4.125000000E+2	3.095800000E+2	5.404900000E+2	8.861300000E+3	7.150800000E+2	7.481000000E+3
4.125800000E+2	3.596500000E+2	5.406000000E+2	8.591600000E+3	7.152500000E+2	7.402700000E+3
4.126600000E+2	2.791000000E+2	5.407200000E+2	8.832900000E+3	7.154200000E+2	7.495300000E+3
4.127400000E+2	2.943400000E+2	5.408200000E+2	8.657800000E+3	7.155900000E+2	7.378900000E+3
4.128200000E+2	5.381900000E+2	5.409300000E+2	8.769000000E+3	7.157600000E+2	7.276800000E+3
4.129000000E+2	4.227900000E+2	5.410400000E+2	8.655400000E+3	7.159200000E+2	7.628200000E+3
4.129800000E+2	3.139300000E+2	5.411500000E+2	9.034000000E+3	7.160900000E+2	7.416900000E+3
4.130600000E+2	3.400600000E+2	5.412600000E+2	8.629400000E+3	7.162600000E+2	7.583100000E+3
4.131400000E+2	3.422400000E+2	5.413700000E+2	8.747700000E+3	7.164300000E+2	7.298200000E+3
4.132100000E+2	3.596500000E+2	5.414800000E+2	8.785600000E+3	7.166000000E+2	7.364700000E+3
4.133000000E+2	4.010200000E+2	5.415900000E+2	8.896800000E+3	7.167700000E+2	7.298200000E+3
4.133700000E+2	3.008700000E+2	5.417000000E+2	8.873100000E+3	7.169400000E+2	7.367000000E+3
4.134500000E+2	3.727200000E+2	5.418100000E+2	8.733500000E+3	7.171000000E+2	7.319600000E+3
4.135300000E+2	3.378800000E+2	5.419200000E+2	9.171200000E+3	7.172700000E+2	7.557000000E+3
4.136100000E+2	3.117500000E+2	5.420300000E+2	8.906200000E+3	7.174400000E+2	7.414500000E+3
4.136900000E+2	3.465900000E+2	5.421400000E+2	8.785600000E+3	7.176100000E+2	7.566500000E+3
4.137700000E+2	3.269900000E+2	5.422400000E+2	8.785600000E+3	7.177800000E+2	7.452500000E+3
4.138500000E+2	3.705400000E+2	5.423500000E+2	8.974800000E+3	7.179500000E+2	7.542800000E+3
4.139300000E+2	5.142400000E+2	5.424600000E+2	8.780800000E+3	7.181100000E+2	7.485800000E+3
4.140100000E+2	2.834500000E+2	5.425700000E+2	8.863600000E+3	7.182800000E+2	7.464400000E+3
4.140900000E+2	4.053800000E+2	5.426800000E+2	8.894400000E+3	7.184500000E+2	7.421700000E+3
4.141700000E+2	3.705400000E+2	5.427900000E+2	8.828200000E+3	7.186200000E+2	7.402700000E+3
4.142500000E+2	2.899800000E+2	5.429000000E+2	8.929900000E+3	7.187900000E+2	7.359900000E+3
4.143300000E+2	3.465900000E+2	5.430100000E+2	8.915700000E+3	7.189600000E+2	7.257800000E+3
4.144100000E+2	3.640100000E+2	5.431200000E+2	8.795000000E+3	7.191200000E+2	7.352800000E+3
4.144900000E+2	3.182900000E+2	5.432300000E+2	8.858900000E+3	7.192900000E+2	7.414500000E+3
4.145700000E+2	3.052200000E+2	5.433400000E+2	9.090800000E+3	7.194600000E+2	7.350400000E+3
4.146500000E+2	2.442600000E+2	5.434400000E+2	9.180700000E+3	7.196300000E+2	7.136700000E+3
4.147300000E+2	3.444100000E+2	5.435500000E+2	8.809200000E+3	7.198000000E+2	7.369400000E+3
4.148100000E+2	3.052200000E+2	5.436600000E+2	9.015000000E+3	7.199600000E+2	7.397900000E+3
4.148900000E+2	2.377300000E+2	5.437700000E+2	9.133300000E+3	7.201300000E+2	7.388400000E+3
4.149600000E+2	2.791000000E+2	5.438800000E+2	8.993800000E+3	7.203000000E+2	7.312400000E+3
4.150400000E+2	3.596500000E+2	5.439900000E+2	8.823400000E+3	7.204700000E+2	7.571300000E+3
4.151200000E+2	2.921600000E+2	5.441000000E+2	8.963000000E+3	7.206300000E+2	7.561700000E+3
4.152000000E+2	3.357000000E+2	5.442100000E+2	8.851800000E+3	7.208000000E+2	7.526100000E+3
4.152800000E+2	3.814300000E+2	5.443100000E+2	9.100200000E+3	7.209700000E+2	7.435900000E+3
4.153600000E+2	4.249700000E+2	5.444200000E+2	8.877800000E+3	7.211400000E+2	7.333800000E+3
4.154400000E+2	3.357000000E+2	5.445300000E+2	9.192500000E+3	7.213100000E+2	7.450100000E+3
4.155200000E+2	3.814300000E+2	5.446400000E+2	9.041100000E+3	7.214700000E+2	7.286300000E+3
4.156000000E+2	3.248200000E+2	5.447500000E+2	8.840000000E+3	7.216400000E+2	7.416900000E+3
4.156800000E+2	3.422400000E+2	5.448600000E+2	8.814000000E+3	7.218100000E+2	7.314800000E+3
4.157600000E+2	2.834500000E+2	5.449700000E+2	8.828200000E+3	7.219800000E+2	7.250700000E+3
4.158400000E+2	3.640100000E+2	5.450800000E+2	8.849400000E+3	7.221400000E+2	7.595000000E+3
4.159200000E+2	2.834500000E+2	5.451800000E+2	9.048200000E+3	7.223100000E+2	7.288700000E+3
4.159900000E+2	3.052200000E+2	5.452900000E+2	9.197200000E+3	7.224800000E+2	7.160500000E+3
4.160700000E+2	3.313500000E+2	5.454000000E+2	8.731200000E+3	7.226500000E+2	7.281600000E+3
4.161500000E+2	2.878000000E+2	5.455100000E+2	8.799800000E+3	7.228100000E+2	7.459600000E+3
4.162300000E+2	3.770700000E+2	5.456200000E+2	8.967700000E+3	7.229800000E+2	7.528500000E+3
4.163100000E+2	3.182900000E+2	5.457200000E+2	8.740600000E+3	7.231500000E+2	7.359900000E+3
4.163900000E+2	3.683600000E+2	5.458300000E+2	8.944100000E+3	7.233200000E+2	7.293400000E+3
4.164700000E+2	3.683600000E+2	5.459400000E+2	8.873100000E+3	7.234800000E+2	7.217500000E+3
4.165500000E+2	3.335300000E+2	5.460500000E+2	9.043500000E+3	7.236500000E+2	7.298200000E+3
4.166300000E+2	4.336800000E+2	5.461600000E+2	9.284800000E+3	7.238200000E+2	7.227000000E+3
4.167100000E+2	4.380300000E+2	5.462700000E+2	9.294200000E+3	7.239800000E+2	7.283900000E+3
4.167900000E+2	3.052200000E+2	5.463700000E+2	9.057600000E+3	7.241500000E+2	7.236500000E+3
4.168600000E+2	3.139300000E+2	5.464800000E+2	8.948800000E+3	7.243200000E+2	7.362300000E+3
4.169400000E+2	2.507900000E+2	5.465900000E+2	9.102600000E+3	7.244900000E+2	7.587900000E+3
4.170200000E+2	2.007100000E+2	5.467000000E+2	9.228000000E+3	7.246500000E+2	7.371800000E+3
4.171000000E+2	2.595000000E+2	5.468100000E+2	9.145200000E+3	7.248200000E+2	7.364700000E+3
4.171800000E+2	3.074000000E+2	5.469100000E+2	8.989000000E+3	7.249900000E+2	7.435900000E+3
4.172600000E+2	3.857800000E+2	5.470200000E+2	9.244500000E+3	7.251500000E+2	7.393200000E+3
4.173400000E+2	3.814300000E+2	5.471300000E+2	9.121500000E+3	7.253200000E+2	7.526100000E+3
4.174200000E+2	2.812700000E+2	5.472400000E+2	9.455100000E+3	7.254900000E+2	8.058000000E+3
4.174900000E+2	4.227900000E+2	5.473500000E+2	9.107300000E+3	7.256500000E+2	7.319600000E+3
4.175700000E+2	3.683600000E+2	5.474600000E+2	9.093100000E+3	7.258200000E+2	7.547500000E+3
4.176500000E+2	3.705400000E+2	5.475600000E+2	9.043500000E+3	7.259900000E+2	7.369400000E+3
